SignId,Id,X,Y,Z,Retro,angle,distance,UTC
13,68733,33.7872640,-84.4062321,245.935,0.76,-0.17836,6.440,66097.007
13,68734,33.7872639,-84.4062320,245.868,0.77,-0.18863,6.448,66097.007
13,68735,33.7872638,-84.4062316,245.811,0.78,-0.19889,6.414,66097.007
13,68736,33.7872639,-84.4062318,245.737,0.78,-0.20916,6.456,66097.007
13,68737,33.7872639,-84.4062318,245.671,0.78,-0.21943,6.464,66097.007
13,68738,33.7872637,-84.4062314,245.611,0.77,-0.22970,6.445,66097.007
13,68739,33.7872637,-84.4062313,245.546,0.77,-0.23997,6.448,66097.007
13,68740,33.7872637,-84.4062313,245.477,0.78,-0.25024,6.468,66097.007
13,68741,33.7872637,-84.4062312,245.411,0.62,-0.26051,6.473,66097.008
13,68795,33.7872636,-84.4062324,246.154,0.79,-0.14745,6.295,66097.020
13,68796,33.7872637,-84.4062325,246.086,0.76,-0.15772,6.320,66097.020
13,68797,33.7872636,-84.4062322,246.026,0.77,-0.16798,6.302,66097.021
13,68798,33.7872636,-84.4062322,245.960,0.77,-0.17825,6.313,66097.021
13,68799,33.7872635,-84.4062321,245.896,0.76,-0.18851,6.315,66097.021
13,68800,33.7872635,-84.4062319,245.834,0.78,-0.19878,6.310,66097.021
13,68801,33.7872634,-84.4062319,245.768,0.79,-0.20905,6.320,66097.021
13,68802,33.7872634,-84.4062317,245.705,0.76,-0.21932,6.320,66097.021
13,68803,33.7872633,-84.4062316,245.642,0.78,-0.22958,6.320,66097.021
13,68804,33.7872633,-84.4062315,245.578,0.76,-0.23985,6.325,66097.021
13,68805,33.7872632,-84.4062313,245.515,0.76,-0.25012,6.325,66097.021
13,68806,33.7872632,-84.4062312,245.449,0.77,-0.26039,6.338,66097.021
13,68861,33.7872632,-84.4062325,246.173,0.75,-0.14754,6.172,66097.034
13,68862,33.7872631,-84.4062323,246.112,0.76,-0.15780,6.165,66097.034
13,68863,33.7872630,-84.4062320,246.054,0.76,-0.16807,6.146,66097.034
13,68864,33.7872631,-84.4062323,245.984,0.77,-0.17834,6.182,66097.034
13,68865,33.7872631,-84.4062321,245.923,0.77,-0.18860,6.178,66097.034
13,68866,33.7872631,-84.4062321,245.859,0.78,-0.19887,6.190,66097.034
13,68867,33.7872630,-84.4062319,245.797,0.78,-0.20914,6.188,66097.034
13,68868,33.7872630,-84.4062318,245.736,0.76,-0.21940,6.185,66097.034
13,68869,33.7872629,-84.4062316,245.676,0.77,-0.22967,6.179,66097.034
13,68870,33.7872628,-84.4062314,245.614,0.77,-0.23993,6.178,66097.034
13,68871,33.7872629,-84.4062316,245.542,0.76,-0.25021,6.219,66097.034
13,68872,33.7872629,-84.4062314,245.481,0.77,-0.26047,6.217,66097.034
13,68873,33.7872628,-84.4062312,245.421,0.74,-0.27074,6.214,66097.034
13,68933,33.7872628,-84.4062325,246.133,0.78,-0.15779,6.041,66097.047
13,68934,33.7872627,-84.4062322,246.075,0.77,-0.16806,6.028,66097.047
13,68935,33.7872627,-84.4062323,246.011,0.77,-0.17832,6.043,66097.047
13,68936,33.7872626,-84.4062321,245.950,0.77,-0.18859,6.044,66097.047
13,68937,33.7872626,-84.4062320,245.889,0.76,-0.19886,6.044,66097.047
13,68938,33.7872626,-84.4062321,245.825,0.77,-0.20912,6.064,66097.047
13,68939,33.7872626,-84.4062319,245.764,0.77,-0.21939,6.063,66097.047
13,68940,33.7872625,-84.4062318,245.704,0.75,-0.22965,6.061,66097.047
13,68941,33.7872625,-84.4062316,245.644,0.76,-0.23992,6.060,66097.047
13,68942,33.7872624,-84.4062315,245.582,0.76,-0.25019,6.069,66097.047
13,68943,33.7872624,-84.4062313,245.522,0.77,-0.26045,6.067,66097.047
13,68944,33.7872624,-84.4062313,245.458,0.76,-0.27072,6.084,66097.047
13,69002,33.7872624,-84.4062326,246.156,0.78,-0.15768,5.916,66097.060
13,69003,33.7872623,-84.4062324,246.098,0.75,-0.16795,5.908,66097.060
13,69004,33.7872623,-84.4062324,246.037,0.76,-0.17821,5.915,66097.060
13,69005,33.7872623,-84.4062323,245.976,0.77,-0.18848,5.924,66097.060
13,69006,33.7872622,-84.4062323,245.915,0.76,-0.19874,5.930,66097.061
13,69007,33.7872622,-84.4062321,245.857,0.76,-0.20901,5.926,66097.061
13,69008,33.7872622,-84.4062320,245.795,0.77,-0.21927,5.935,66097.061
13,69009,33.7872621,-84.4062319,245.737,0.76,-0.22954,5.931,66097.061
13,69010,33.7872621,-84.4062317,245.678,0.77,-0.23980,5.933,66097.061
13,69011,33.7872620,-84.4062316,245.618,0.77,-0.25007,5.937,66097.061
13,69012,33.7872620,-84.4062315,245.558,0.74,-0.26033,5.939,66097.061
13,69013,33.7872620,-84.4062315,245.496,0.74,-0.27060,5.954,66097.061
13,69014,33.7872619,-84.4062313,245.438,0.77,-0.28087,5.952,66097.061
13,69070,33.7872619,-84.4062326,246.181,0.63,-0.15777,5.776,66097.074
13,69071,33.7872619,-84.4062325,246.122,0.77,-0.16803,5.783,66097.074
13,69072,33.7872619,-84.4062325,246.062,0.77,-0.17830,5.788,66097.074
13,69073,33.7872618,-84.4062323,246.006,0.75,-0.18856,5.778,66097.074
13,69074,33.7872618,-84.4062323,245.945,0.75,-0.19883,5.793,66097.074
13,69075,33.7872618,-84.4062322,245.885,0.76,-0.20909,5.801,66097.074
13,69076,33.7872618,-84.4062321,245.827,0.78,-0.21936,5.803,66097.074
13,69077,33.7872617,-84.4062319,245.770,0.78,-0.22962,5.799,66097.074
13,69078,33.7872617,-84.4062318,245.711,0.74,-0.23989,5.803,66097.074
13,69079,33.7872617,-84.4062318,245.650,0.77,-0.25015,5.819,66097.074
13,69080,33.7872616,-84.4062317,245.591,0.77,-0.26042,5.823,66097.074
13,69081,33.7872616,-84.4062316,245.532,0.76,-0.27068,5.828,66097.074
13,69082,33.7872615,-84.4062314,245.475,0.77,-0.28095,5.829,66097.074
13,69083,33.7872615,-84.4062314,245.412,0.72,-0.29122,5.847,66097.074
13,69144,33.7872615,-84.4062325,246.149,0.77,-0.16802,5.647,66097.087
13,69145,33.7872614,-84.4062325,246.090,0.77,-0.17829,5.655,66097.087
13,69146,33.7872614,-84.4062324,246.033,0.76,-0.18855,5.656,66097.087
13,69147,33.7872615,-84.4062325,245.971,0.77,-0.19881,5.678,66097.087
13,69148,33.7872614,-84.4062323,245.916,0.76,-0.20908,5.670,66097.087
13,69149,33.7872613,-84.4062322,245.858,0.77,-0.21934,5.675,66097.087
13,69150,33.7872613,-84.4062321,245.803,0.78,-0.22960,5.672,66097.087
13,69151,33.7872613,-84.4062320,245.744,0.78,-0.23987,5.683,66097.087
13,69152,33.7872612,-84.4062319,245.687,0.77,-0.25013,5.684,66097.087
13,69153,33.7872612,-84.4062318,245.628,0.77,-0.26040,5.695,66097.087
13,69154,33.7872612,-84.4062317,245.571,0.77,-0.27066,5.698,66097.087
13,69155,33.7872611,-84.4062315,245.515,0.77,-0.28093,5.698,66097.087
13,69156,33.7872611,-84.4062314,245.457,0.77,-0.29119,5.704,66097.087
13,69213,33.7872611,-84.4062327,246.173,0.74,-0.16791,5.526,66097.100
13,69214,33.7872611,-84.4062327,246.115,0.77,-0.17817,5.539,66097.100
13,69215,33.7872610,-84.4062325,246.062,0.74,-0.18843,5.527,66097.100
13,69216,33.7872610,-84.4062325,246.004,0.75,-0.19870,5.535,66097.100
13,69217,33.7872610,-84.4062324,245.948,0.75,-0.20896,5.539,66097.100
13,69218,33.7872609,-84.4062322,245.893,0.75,-0.21922,5.538,66097.101
13,69219,33.7872609,-84.4062322,245.835,0.78,-0.22949,5.549,66097.101
13,69220,33.7872609,-84.4062322,245.777,0.78,-0.23975,5.559,66097.101
13,69221,33.7872608,-84.4062320,245.722,0.77,-0.25001,5.559,66097.101
13,69222,33.7872607,-84.4062317,245.671,0.77,-0.26027,5.544,66097.101
13,69223,33.7872607,-84.4062316,245.617,0.75,-0.27054,5.544,66097.101
13,69224,33.7872607,-84.4062318,245.552,0.76,-0.28081,5.579,66097.101
13,69225,33.7872607,-84.4062317,245.494,0.76,-0.29107,5.589,66097.101
13,69226,33.7872607,-84.4062315,245.439,0.78,-0.30134,5.592,66097.101
13,69285,33.7872606,-84.4062327,246.144,0.78,-0.17826,5.395,66097.114
13,69286,33.7872606,-84.4062326,246.089,0.75,-0.18852,5.401,66097.114
13,69287,33.7872606,-84.4062326,246.032,0.75,-0.19878,5.414,66097.114
13,69288,33.7872605,-84.4062324,245.980,0.77,-0.20904,5.401,66097.114
13,69289,33.7872605,-84.4062323,245.926,0.77,-0.21930,5.401,66097.114
13,69290,33.7872604,-84.4062322,245.872,0.76,-0.22956,5.403,66097.114
13,69291,33.7872604,-84.4062322,245.814,0.78,-0.23983,5.420,66097.114
13,69292,33.7872604,-84.4062320,245.761,0.78,-0.25009,5.419,66097.114
13,69293,33.7872604,-84.4062320,245.703,0.77,-0.26036,5.435,66097.114
13,69294,33.7872603,-84.4062319,245.649,0.77,-0.27062,5.434,66097.114
13,69295,33.7872603,-84.4062318,245.594,0.76,-0.28088,5.441,66097.114
13,69296,33.7872603,-84.4062317,245.538,0.77,-0.29115,5.448,66097.114
13,69297,33.7872602,-84.4062315,245.485,0.78,-0.30141,5.448,66097.114
13,69298,33.7872602,-84.4062314,245.431,0.77,-0.31167,5.450,66097.114
13,69358,33.7872602,-84.4062326,246.173,0.73,-0.17824,5.256,66097.127
13,69359,33.7872601,-84.4062325,246.120,0.78,-0.18850,5.255,66097.127
13,69360,33.7872601,-84.4062325,246.065,0.75,-0.19876,5.267,66097.127
13,69361,33.7872601,-84.4062325,246.011,0.77,-0.20902,5.273,66097.127
13,69362,33.7872600,-84.4062323,245.960,0.77,-0.21928,5.268,66097.127
13,69363,33.7872600,-84.4062323,245.904,0.77,-0.22955,5.280,66097.127
13,69364,33.7872600,-84.4062323,245.848,0.78,-0.23981,5.294,66097.127
13,69365,33.7872600,-84.4062321,245.797,0.78,-0.25007,5.290,66097.127
13,69366,33.7872600,-84.4062321,245.742,0.78,-0.26033,5.300,66097.127
13,69367,33.7872599,-84.4062319,245.690,0.76,-0.27060,5.297,66097.127
13,69368,33.7872599,-84.4062319,245.633,0.77,-0.28086,5.313,66097.127
13,69369,33.7872598,-84.4062317,245.582,0.76,-0.29112,5.311,66097.127
13,69370,33.7872598,-84.4062315,245.531,0.78,-0.30138,5.307,66097.127
13,69371,33.7872598,-84.4062317,245.468,0.78,-0.31165,5.345,66097.127
13,69372,33.7872598,-84.4062315,245.417,0.75,-0.32191,5.342,66097.127
13,69428,33.7872598,-84.4062328,246.146,0.78,-0.18838,5.142,66097.140
13,69429,33.7872598,-84.4062328,246.093,0.78,-0.19864,5.151,66097.140
13,69430,33.7872597,-84.4062325,246.044,0.78,-0.20890,5.137,66097.140
13,69431,33.7872597,-84.4062325,245.990,0.76,-0.21916,5.148,66097.140
13,69432,33.7872597,-84.4062325,245.937,0.76,-0.22942,5.157,66097.140
13,69433,33.7872596,-84.4062324,245.884,0.76,-0.23969,5.163,66097.140
13,69434,33.7872595,-84.4062321,245.837,0.78,-0.24994,5.149,66097.140
13,69435,33.7872596,-84.4062322,245.779,0.78,-0.26021,5.175,66097.141
13,69436,33.7872595,-84.4062321,245.727,0.76,-0.27047,5.177,66097.141
13,69437,33.7872595,-84.4062319,245.678,0.76,-0.28073,5.172,66097.141
13,69438,33.7872595,-84.4062319,245.623,0.75,-0.29099,5.185,66097.141
13,69439,33.7872594,-84.4062318,245.570,0.78,-0.30126,5.194,66097.141
13,69440,33.7872593,-84.4062316,245.521,0.78,-0.31152,5.189,66097.141
13,69441,33.7872593,-84.4062314,245.472,0.78,-0.32178,5.184,66097.141
13,69442,33.7872593,-84.4062315,245.411,0.72,-0.33205,5.215,66097.141
13,69500,33.7872593,-84.4062328,246.177,0.68,-0.18846,5.005,66097.154
13,69501,33.7872593,-84.4062327,246.125,0.78,-0.19872,5.012,66097.154
13,69502,33.7872593,-84.4062327,246.074,0.78,-0.20898,5.017,66097.154
13,69503,33.7872592,-84.4062325,246.025,0.78,-0.21924,5.012,66097.154
13,69504,33.7872592,-84.4062325,245.972,0.78,-0.22950,5.022,66097.154
13,69505,33.7872592,-84.4062324,245.921,0.77,-0.23976,5.026,66097.154
13,69506,33.7872592,-84.4062324,245.869,0.75,-0.25002,5.035,66097.154
13,69507,33.7872591,-84.4062322,245.819,0.74,-0.26028,5.035,66097.154
13,69508,33.7872592,-84.4062323,245.764,0.75,-0.27055,5.055,66097.154
13,69509,33.7872591,-84.4062321,245.715,0.77,-0.28081,5.054,66097.154
13,69510,33.7872590,-84.4062319,245.667,0.78,-0.29107,5.047,66097.154
13,69511,33.7872590,-84.4062320,245.611,0.78,-0.30133,5.070,66097.154
13,69512,33.7872590,-84.4062318,245.562,0.78,-0.31159,5.069,66097.154
13,69513,33.7872590,-84.4062318,245.508,0.78,-0.32186,5.083,66097.154
13,69514,33.7872589,-84.4062316,245.458,0.78,-0.33212,5.086,66097.154
13,69574,33.7872590,-84.4062330,246.151,0.59,-0.19871,4.902,66097.167
13,69575,33.7872590,-84.4062329,246.101,0.75,-0.20897,4.906,66097.167
13,69576,33.7872589,-84.4062328,246.052,0.73,-0.21922,4.905,66097.167
13,69577,33.7872589,-84.4062327,246.004,0.72,-0.22948,4.902,66097.167
13,69578,33.7872589,-84.4062327,245.951,0.68,-0.23974,4.919,66097.167
13,69579,33.7872589,-84.4062327,245.900,0.61,-0.25000,4.929,66097.167
13,69580,33.7872587,-84.4062323,245.858,0.55,-0.26026,4.904,66097.167
13,69581,33.7872588,-84.4062324,245.802,0.54,-0.27052,4.930,66097.167
13,69582,33.7872588,-84.4062324,245.750,0.56,-0.28078,4.941,66097.167
13,69583,33.7872587,-84.4062323,245.701,0.59,-0.29104,4.945,66097.167
13,69584,33.7872587,-84.4062322,245.651,0.58,-0.30130,4.949,66097.167
13,69585,33.7872586,-84.4062321,245.601,0.60,-0.31157,4.956,66097.167
13,69586,33.7872586,-84.4062321,245.547,0.57,-0.32183,4.972,66097.167
13,69587,33.7872586,-84.4062319,245.500,0.57,-0.33209,4.971,66097.167
13,69588,33.7872585,-84.4062318,245.449,0.55,-0.34235,4.980,66097.167
