SignId,Id,X,Y,Z,Retro,UTC,R,G,B,H,S,B,pX,pY,
11,2921549,33.7782609,-84.3993778,286.490,0.81,64811.29000,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.925,
11,2921672,33.7782609,-84.3993778,287.171,0.81,64811.30303,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.102,
11,2921673,33.7782610,-84.3993780,287.096,0.80,64811.30306,-1,-1,-1,-1.0,-1.000,-1.000,-0.483,0.192,
11,2921674,33.7782609,-84.3993778,287.021,0.82,64811.30309,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.283,
11,2921675,33.7782610,-84.3993780,286.946,0.83,64811.30312,-1,-1,-1,-1.0,-1.000,-1.000,-0.483,0.374,
11,2921676,33.7782610,-84.3993780,286.871,0.83,64811.30316,-1,-1,-1,-1.0,-1.000,-1.000,-0.483,0.464,
11,2921677,33.7782609,-84.3993778,286.795,0.83,64811.30319,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.556,
11,2921678,33.7782609,-84.3993779,286.720,0.82,64811.30322,-1,-1,-1,-1.0,-1.000,-1.000,-0.493,0.647,
11,2921679,33.7782609,-84.3993778,286.643,0.82,64811.30325,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.740,
11,2921680,33.7782609,-84.3993778,286.568,0.82,64811.30329,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.831,
11,2921681,33.7782609,-84.3993778,286.493,0.81,64811.30332,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.921,
11,2921804,33.7782609,-84.3993779,287.170,0.80,64811.31634,-1,-1,-1,-1.0,-1.000,-1.000,-0.493,0.103,
11,2921805,33.7782610,-84.3993780,287.096,0.81,64811.31637,-1,-1,-1,-1.0,-1.000,-1.000,-0.483,0.192,
11,2921806,33.7782608,-84.3993777,287.020,0.82,64811.31641,-1,-1,-1,-1.0,-1.000,-1.000,-0.501,0.284,
11,2921807,33.7782609,-84.3993779,286.946,0.83,64811.31644,-1,-1,-1,-1.0,-1.000,-1.000,-0.493,0.374,
11,2921808,33.7782609,-84.3993779,286.871,0.82,64811.31647,-1,-1,-1,-1.0,-1.000,-1.000,-0.493,0.464,
11,2921809,33.7782608,-84.3993778,286.795,0.83,64811.31650,-1,-1,-1,-1.0,-1.000,-1.000,-0.504,0.556,
11,2921810,33.7782609,-84.3993779,286.721,0.83,64811.31654,-1,-1,-1,-1.0,-1.000,-1.000,-0.493,0.646,
11,2921811,33.7782608,-84.3993778,286.644,0.82,64811.31657,-1,-1,-1,-1.0,-1.000,-1.000,-0.504,0.739,
11,2921812,33.7782607,-84.3993776,286.566,0.82,64811.31660,-1,-1,-1,-1.0,-1.000,-1.000,-0.513,0.833,
11,2921813,33.7782608,-84.3993777,286.492,0.81,64811.31664,-1,-1,-1,-1.0,-1.000,-1.000,-0.501,0.923,
11,2921938,33.7782609,-84.3993780,287.170,0.81,64811.32966,-1,-1,-1,-1.0,-1.000,-1.000,-0.496,0.103,
11,2921939,33.7782609,-84.3993779,287.096,0.80,64811.32969,-1,-1,-1,-1.0,-1.000,-1.000,-0.493,0.192,
11,2921940,33.7782609,-84.3993780,287.021,0.82,64811.32972,-1,-1,-1,-1.0,-1.000,-1.000,-0.496,0.283,
11,2921941,33.7782608,-84.3993778,286.945,0.82,64811.32976,-1,-1,-1,-1.0,-1.000,-1.000,-0.504,0.375,
11,2921942,33.7782608,-84.3993779,286.871,0.83,64811.32979,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.464,
11,2921943,33.7782609,-84.3993780,286.797,0.83,64811.32982,-1,-1,-1,-1.0,-1.000,-1.000,-0.496,0.554,
11,2921944,33.7782609,-84.3993779,286.721,0.83,64811.32985,-1,-1,-1,-1.0,-1.000,-1.000,-0.493,0.646,
11,2921945,33.7782608,-84.3993779,286.646,0.82,64811.32989,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.736,
11,2921946,33.7782608,-84.3993779,286.570,0.82,64811.32992,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.828,
11,2921947,33.7782609,-84.3993781,286.497,0.81,64811.32995,-1,-1,-1,-1.0,-1.000,-1.000,-0.500,0.917,
11,2922072,33.7782609,-84.3993780,287.171,0.80,64811.34297,-1,-1,-1,-1.0,-1.000,-1.000,-0.496,0.102,
11,2922073,33.7782608,-84.3993779,287.097,0.80,64811.34300,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.191,
11,2922074,33.7782608,-84.3993779,287.022,0.82,64811.34304,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.282,
11,2922075,33.7782608,-84.3993779,286.947,0.83,64811.34307,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.372,
11,2922076,33.7782608,-84.3993779,286.873,0.83,64811.34310,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.462,
11,2922077,33.7782608,-84.3993778,286.798,0.83,64811.34314,-1,-1,-1,-1.0,-1.000,-1.000,-0.504,0.553,
11,2922078,33.7782608,-84.3993778,286.722,0.83,64811.34317,-1,-1,-1,-1.0,-1.000,-1.000,-0.504,0.644,
11,2922079,33.7782608,-84.3993778,286.647,0.82,64811.34320,-1,-1,-1,-1.0,-1.000,-1.000,-0.504,0.735,
11,2922080,33.7782608,-84.3993780,286.573,0.82,64811.34323,-1,-1,-1,-1.0,-1.000,-1.000,-0.510,0.825,
11,2922081,33.7782607,-84.3993778,286.496,0.82,64811.34327,-1,-1,-1,-1.0,-1.000,-1.000,-0.518,0.918,
11,2922206,33.7782608,-84.3993780,287.171,0.80,64811.35629,-1,-1,-1,-1.0,-1.000,-1.000,-0.510,0.102,
11,2922207,33.7782608,-84.3993779,287.096,0.81,64811.35632,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.192,
11,2922208,33.7782608,-84.3993779,287.022,0.82,64811.35635,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.282,
11,2922209,33.7782608,-84.3993779,286.947,0.83,64811.35638,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.372,
11,2922210,33.7782608,-84.3993779,286.872,0.83,64811.35642,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.463,
11,2922211,33.7782608,-84.3993779,286.798,0.83,64811.35645,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.553,
11,2922212,33.7782607,-84.3993778,286.722,0.83,64811.35648,-1,-1,-1,-1.0,-1.000,-1.000,-0.518,0.644,
11,2922213,33.7782607,-84.3993779,286.648,0.82,64811.35652,-1,-1,-1,-1.0,-1.000,-1.000,-0.521,0.734,
11,2922214,33.7782607,-84.3993778,286.572,0.82,64811.35655,-1,-1,-1,-1.0,-1.000,-1.000,-0.518,0.826,
11,2922215,33.7782607,-84.3993778,286.497,0.81,64811.35658,-1,-1,-1,-1.0,-1.000,-1.000,-0.518,0.917,
11,2922339,33.7782608,-84.3993780,287.171,0.80,64811.36960,-1,-1,-1,-1.0,-1.000,-1.000,-0.510,0.102,
11,2922340,33.7782608,-84.3993781,287.097,0.80,64811.36964,-1,-1,-1,-1.0,-1.000,-1.000,-0.514,0.191,
11,2922341,33.7782608,-84.3993780,287.023,0.81,64811.36967,-1,-1,-1,-1.0,-1.000,-1.000,-0.510,0.281,
11,2922342,33.7782608,-84.3993780,286.948,0.83,64811.36970,-1,-1,-1,-1.0,-1.000,-1.000,-0.510,0.371,
11,2922343,33.7782608,-84.3993780,286.874,0.83,64811.36973,-1,-1,-1,-1.0,-1.000,-1.000,-0.510,0.461,
11,2922344,33.7782608,-84.3993780,286.799,0.83,64811.36977,-1,-1,-1,-1.0,-1.000,-1.000,-0.510,0.551,
11,2922345,33.7782607,-84.3993780,286.724,0.83,64811.36980,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.642,
11,2922346,33.7782607,-84.3993779,286.649,0.82,64811.36983,-1,-1,-1,-1.0,-1.000,-1.000,-0.521,0.733,
11,2922347,33.7782607,-84.3993780,286.575,0.82,64811.36987,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.822,
11,2922348,33.7782607,-84.3993780,286.500,0.81,64811.36990,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.913,
11,2922473,33.7782608,-84.3993781,287.172,0.80,64811.38292,-1,-1,-1,-1.0,-1.000,-1.000,-0.514,0.100,
11,2922474,33.7782608,-84.3993780,287.098,0.80,64811.38295,-1,-1,-1,-1.0,-1.000,-1.000,-0.510,0.190,
11,2922475,33.7782607,-84.3993780,287.024,0.81,64811.38298,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.279,
11,2922476,33.7782607,-84.3993780,286.949,0.83,64811.38302,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.370,
11,2922477,33.7782608,-84.3993780,286.875,0.83,64811.38305,-1,-1,-1,-1.0,-1.000,-1.000,-0.510,0.459,
11,2922478,33.7782607,-84.3993780,286.801,0.83,64811.38308,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.549,
11,2922479,33.7782607,-84.3993779,286.726,0.82,64811.38312,-1,-1,-1,-1.0,-1.000,-1.000,-0.521,0.640,
11,2922480,33.7782608,-84.3993782,286.654,0.82,64811.38315,-1,-1,-1,-1.0,-1.000,-1.000,-0.518,0.727,
11,2922481,33.7782607,-84.3993779,286.577,0.82,64811.38318,-1,-1,-1,-1.0,-1.000,-1.000,-0.521,0.820,
11,2922482,33.7782607,-84.3993781,286.503,0.81,64811.38321,-1,-1,-1,-1.0,-1.000,-1.000,-0.528,0.909,
11,2922607,33.7782608,-84.3993782,287.171,0.80,64811.39623,-1,-1,-1,-1.0,-1.000,-1.000,-0.518,0.102,
11,2922608,33.7782607,-84.3993780,287.097,0.80,64811.39626,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.191,
11,2922609,33.7782607,-84.3993779,287.023,0.81,64811.39630,-1,-1,-1,-1.0,-1.000,-1.000,-0.521,0.281,
11,2922610,33.7782607,-84.3993780,286.949,0.83,64811.39633,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.370,
11,2922611,33.7782608,-84.3993783,286.877,0.82,64811.39636,-1,-1,-1,-1.0,-1.000,-1.000,-0.522,0.457,
11,2922612,33.7782606,-84.3993779,286.800,0.83,64811.39640,-1,-1,-1,-1.0,-1.000,-1.000,-0.535,0.550,
11,2922613,33.7782607,-84.3993780,286.727,0.82,64811.39643,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.638,
11,2922614,33.7782607,-84.3993780,286.652,0.82,64811.39646,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.729,
11,2922615,33.7782606,-84.3993780,286.577,0.81,64811.39649,-1,-1,-1,-1.0,-1.000,-1.000,-0.538,0.820,
11,2922616,33.7782607,-84.3993780,286.503,0.81,64811.39653,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.909,
11,2922617,33.7782606,-84.3993780,286.428,0.64,64811.39656,-1,-1,-1,-1.0,-1.000,-1.000,-0.538,1.000,
11,2922741,33.7782608,-84.3993781,287.171,0.80,64811.40955,-1,-1,-1,-1.0,-1.000,-1.000,-0.514,0.102,
11,2922742,33.7782609,-84.3993783,287.098,0.80,64811.40958,-1,-1,-1,-1.0,-1.000,-1.000,-0.508,0.190,
11,2922743,33.7782609,-84.3993782,287.024,0.82,64811.40962,-1,-1,-1,-1.0,-1.000,-1.000,-0.504,0.279,
11,2922744,33.7782607,-84.3993780,286.950,0.82,64811.40965,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.369,
11,2922745,33.7782607,-84.3993780,286.876,0.82,64811.40968,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.458,
11,2922746,33.7782607,-84.3993780,286.802,0.82,64811.40971,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.548,
11,2922747,33.7782607,-84.3993780,286.728,0.82,64811.40975,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.637,
11,2922748,33.7782607,-84.3993780,286.653,0.82,64811.40978,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.728,
11,2922749,33.7782607,-84.3993780,286.579,0.82,64811.40981,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.817,
11,2922750,33.7782607,-84.3993780,286.505,0.82,64811.40984,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.907,
11,2922751,33.7782607,-84.3993780,286.430,0.71,64811.40988,-1,-1,-1,-1.0,-1.000,-1.000,-0.524,0.998,
11,2922873,33.7782609,-84.3993780,287.172,0.80,64811.42287,-1,-1,-1,-1.0,-1.000,-1.000,-0.496,0.100,
11,2922874,33.7782608,-84.3993779,287.098,0.81,64811.42290,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.190,
11,2922875,33.7782608,-84.3993779,287.024,0.82,64811.42293,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.279,
11,2922876,33.7782609,-84.3993781,286.952,0.82,64811.42296,-1,-1,-1,-1.0,-1.000,-1.000,-0.500,0.366,
11,2922877,33.7782609,-84.3993780,286.878,0.82,64811.42300,-1,-1,-1,-1.0,-1.000,-1.000,-0.496,0.456,
11,2922878,33.7782608,-84.3993779,286.804,0.82,64811.42303,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.545,
11,2922879,33.7782608,-84.3993779,286.729,0.81,64811.42306,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.636,
11,2922880,33.7782609,-84.3993780,286.656,0.82,64811.42310,-1,-1,-1,-1.0,-1.000,-1.000,-0.496,0.724,
11,2922881,33.7782608,-84.3993778,286.580,0.82,64811.42313,-1,-1,-1,-1.0,-1.000,-1.000,-0.504,0.816,
11,2922882,33.7782608,-84.3993779,286.507,0.81,64811.42316,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.904,
11,2922883,33.7782608,-84.3993779,286.433,0.72,64811.42319,-1,-1,-1,-1.0,-1.000,-1.000,-0.507,0.994,
11,2923006,33.7782609,-84.3993777,287.171,0.80,64811.43618,-1,-1,-1,-1.0,-1.000,-1.000,-0.487,0.102,
11,2923007,33.7782610,-84.3993779,287.098,0.80,64811.43621,-1,-1,-1,-1.0,-1.000,-1.000,-0.479,0.190,
11,2923008,33.7782609,-84.3993778,287.024,0.81,64811.43625,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.279,
11,2923009,33.7782609,-84.3993778,286.951,0.83,64811.43628,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.368,
11,2923010,33.7782609,-84.3993777,286.876,0.82,64811.43631,-1,-1,-1,-1.0,-1.000,-1.000,-0.487,0.458,
11,2923011,33.7782609,-84.3993778,286.803,0.82,64811.43634,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.547,
11,2923012,33.7782609,-84.3993777,286.729,0.82,64811.43638,-1,-1,-1,-1.0,-1.000,-1.000,-0.487,0.636,
11,2923013,33.7782609,-84.3993778,286.656,0.81,64811.43641,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.724,
11,2923014,33.7782609,-84.3993777,286.581,0.82,64811.43644,-1,-1,-1,-1.0,-1.000,-1.000,-0.487,0.815,
11,2923015,33.7782609,-84.3993778,286.507,0.81,64811.43648,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.904,
11,2923016,33.7782609,-84.3993778,286.433,0.74,64811.43651,-1,-1,-1,-1.0,-1.000,-1.000,-0.490,0.994,
11,2923139,33.7782611,-84.3993779,287.171,0.80,64811.44950,-1,-1,-1,-1.0,-1.000,-1.000,-0.465,0.102,
11,2923140,33.7782610,-84.3993777,287.098,0.80,64811.44953,-1,-1,-1,-1.0,-1.000,-1.000,-0.473,0.190,
11,2923141,33.7782610,-84.3993777,287.024,0.81,64811.44956,-1,-1,-1,-1.0,-1.000,-1.000,-0.473,0.279,
11,2923142,33.7782610,-84.3993777,286.951,0.82,64811.44960,-1,-1,-1,-1.0,-1.000,-1.000,-0.473,0.368,
11,2923143,33.7782610,-84.3993777,286.877,0.82,64811.44963,-1,-1,-1,-1.0,-1.000,-1.000,-0.473,0.457,
11,2923144,33.7782610,-84.3993777,286.804,0.82,64811.44966,-1,-1,-1,-1.0,-1.000,-1.000,-0.473,0.545,
11,2923145,33.7782609,-84.3993777,286.730,0.82,64811.44970,-1,-1,-1,-1.0,-1.000,-1.000,-0.487,0.635,
11,2923146,33.7782610,-84.3993778,286.657,0.82,64811.44973,-1,-1,-1,-1.0,-1.000,-1.000,-0.476,0.723,
11,2923147,33.7782610,-84.3993777,286.583,0.82,64811.44976,-1,-1,-1,-1.0,-1.000,-1.000,-0.473,0.813,
11,2923148,33.7782609,-84.3993777,286.508,0.81,64811.44979,-1,-1,-1,-1.0,-1.000,-1.000,-0.487,0.903,
11,2923149,33.7782610,-84.3993778,286.435,0.74,64811.44983,-1,-1,-1,-1.0,-1.000,-1.000,-0.476,0.992,
11,2923272,33.7782612,-84.3993778,287.172,0.80,64811.46282,-1,-1,-1,-1.0,-1.000,-1.000,-0.448,0.100,
11,2923273,33.7782612,-84.3993778,287.099,0.80,64811.46285,-1,-1,-1,-1.0,-1.000,-1.000,-0.448,0.189,
11,2923274,33.7782611,-84.3993777,287.025,0.81,64811.46288,-1,-1,-1,-1.0,-1.000,-1.000,-0.459,0.278,
11,2923275,33.7782610,-84.3993775,286.951,0.82,64811.46291,-1,-1,-1,-1.0,-1.000,-1.000,-0.468,0.368,
11,2923276,33.7782611,-84.3993777,286.879,0.82,64811.46295,-1,-1,-1,-1.0,-1.000,-1.000,-0.459,0.455,
11,2923277,33.7782610,-84.3993776,286.805,0.82,64811.46298,-1,-1,-1,-1.0,-1.000,-1.000,-0.471,0.544,
11,2923278,33.7782612,-84.3993779,286.734,0.82,64811.46301,-1,-1,-1,-1.0,-1.000,-1.000,-0.452,0.630,
11,2923279,33.7782610,-84.3993776,286.658,0.82,64811.46304,-1,-1,-1,-1.0,-1.000,-1.000,-0.471,0.722,
11,2923280,33.7782611,-84.3993777,286.585,0.82,64811.46308,-1,-1,-1,-1.0,-1.000,-1.000,-0.459,0.810,
11,2923281,33.7782611,-84.3993778,286.512,0.81,64811.46311,-1,-1,-1,-1.0,-1.000,-1.000,-0.462,0.898,
11,2923282,33.7782611,-84.3993777,286.437,0.74,64811.46314,-1,-1,-1,-1.0,-1.000,-1.000,-0.459,0.989,
11,2923403,33.7782611,-84.3993774,287.170,0.80,64811.47613,-1,-1,-1,-1.0,-1.000,-1.000,-0.452,0.103,
11,2923404,33.7782612,-84.3993776,287.098,0.80,64811.47616,-1,-1,-1,-1.0,-1.000,-1.000,-0.442,0.190,
11,2923405,33.7782611,-84.3993774,287.024,0.81,64811.47620,-1,-1,-1,-1.0,-1.000,-1.000,-0.452,0.279,
11,2923406,33.7782612,-84.3993776,286.952,0.82,64811.47623,-1,-1,-1,-1.0,-1.000,-1.000,-0.442,0.366,
11,2923407,33.7782612,-84.3993776,286.879,0.82,64811.47626,-1,-1,-1,-1.0,-1.000,-1.000,-0.442,0.455,
11,2923408,33.7782612,-84.3993776,286.806,0.82,64811.47629,-1,-1,-1,-1.0,-1.000,-1.000,-0.442,0.543,
11,2923409,33.7782611,-84.3993776,286.732,0.82,64811.47633,-1,-1,-1,-1.0,-1.000,-1.000,-0.457,0.632,
11,2923410,33.7782611,-84.3993776,286.659,0.82,64811.47636,-1,-1,-1,-1.0,-1.000,-1.000,-0.457,0.721,
11,2923411,33.7782611,-84.3993775,286.584,0.82,64811.47639,-1,-1,-1,-1.0,-1.000,-1.000,-0.454,0.811,
11,2923412,33.7782611,-84.3993776,286.511,0.82,64811.47642,-1,-1,-1,-1.0,-1.000,-1.000,-0.457,0.900,
11,2923413,33.7782611,-84.3993775,286.437,0.75,64811.47646,-1,-1,-1,-1.0,-1.000,-1.000,-0.454,0.989,
11,2923536,33.7782613,-84.3993775,287.170,0.80,64811.48945,-1,-1,-1,-1.0,-1.000,-1.000,-0.426,0.103,
11,2923537,33.7782613,-84.3993775,287.098,0.80,64811.48948,-1,-1,-1,-1.0,-1.000,-1.000,-0.426,0.190,
11,2923538,33.7782612,-84.3993773,287.024,0.82,64811.48951,-1,-1,-1,-1.0,-1.000,-1.000,-0.436,0.279,
11,2923539,33.7782613,-84.3993775,286.952,0.82,64811.48955,-1,-1,-1,-1.0,-1.000,-1.000,-0.426,0.366,
11,2923540,33.7782613,-84.3993776,286.880,0.82,64811.48958,-1,-1,-1,-1.0,-1.000,-1.000,-0.428,0.453,
11,2923541,33.7782612,-84.3993775,286.806,0.81,64811.48961,-1,-1,-1,-1.0,-1.000,-1.000,-0.440,0.543,
11,2923542,33.7782612,-84.3993775,286.733,0.82,64811.48964,-1,-1,-1,-1.0,-1.000,-1.000,-0.440,0.631,
11,2923543,33.7782613,-84.3993775,286.660,0.82,64811.48968,-1,-1,-1,-1.0,-1.000,-1.000,-0.426,0.719,
11,2923544,33.7782612,-84.3993775,286.586,0.82,64811.48971,-1,-1,-1,-1.0,-1.000,-1.000,-0.440,0.809,
11,2923545,33.7782612,-84.3993774,286.512,0.81,64811.48974,-1,-1,-1,-1.0,-1.000,-1.000,-0.438,0.898,
11,2923546,33.7782612,-84.3993775,286.439,0.75,64811.48978,-1,-1,-1,-1.0,-1.000,-1.000,-0.440,0.987,
11,2923669,33.7782614,-84.3993775,287.171,0.80,64811.50276,-1,-1,-1,-1.0,-1.000,-1.000,-0.412,0.102,
11,2923670,33.7782614,-84.3993775,287.099,0.80,64811.50280,-1,-1,-1,-1.0,-1.000,-1.000,-0.412,0.189,
11,2923671,33.7782614,-84.3993775,287.026,0.81,64811.50283,-1,-1,-1,-1.0,-1.000,-1.000,-0.412,0.277,
11,2923672,33.7782614,-84.3993775,286.953,0.82,64811.50286,-1,-1,-1,-1.0,-1.000,-1.000,-0.412,0.365,
11,2923673,33.7782614,-84.3993775,286.881,0.81,64811.50289,-1,-1,-1,-1.0,-1.000,-1.000,-0.412,0.452,
11,2923674,33.7782613,-84.3993774,286.808,0.81,64811.50293,-1,-1,-1,-1.0,-1.000,-1.000,-0.424,0.541,
11,2923675,33.7782614,-84.3993775,286.735,0.82,64811.50296,-1,-1,-1,-1.0,-1.000,-1.000,-0.412,0.629,
11,2923676,33.7782613,-84.3993774,286.661,0.82,64811.50299,-1,-1,-1,-1.0,-1.000,-1.000,-0.424,0.718,
11,2923677,33.7782613,-84.3993774,286.589,0.81,64811.50303,-1,-1,-1,-1.0,-1.000,-1.000,-0.424,0.805,
11,2923678,33.7782613,-84.3993775,286.516,0.81,64811.50306,-1,-1,-1,-1.0,-1.000,-1.000,-0.426,0.894,
11,2923679,33.7782614,-84.3993775,286.443,0.74,64811.50309,-1,-1,-1,-1.0,-1.000,-1.000,-0.412,0.982,
11,2923802,33.7782614,-84.3993773,287.170,0.79,64811.51608,-1,-1,-1,-1.0,-1.000,-1.000,-0.408,0.103,
11,2923803,33.7782616,-84.3993776,287.098,0.80,64811.51611,-1,-1,-1,-1.0,-1.000,-1.000,-0.386,0.190,
11,2923804,33.7782614,-84.3993774,287.025,0.81,64811.51614,-1,-1,-1,-1.0,-1.000,-1.000,-0.409,0.278,
11,2923805,33.7782615,-84.3993774,286.953,0.82,64811.51618,-1,-1,-1,-1.0,-1.000,-1.000,-0.395,0.365,
11,2923806,33.7782613,-84.3993772,286.879,0.82,64811.51621,-1,-1,-1,-1.0,-1.000,-1.000,-0.420,0.455,
11,2923807,33.7782614,-84.3993773,286.807,0.82,64811.51624,-1,-1,-1,-1.0,-1.000,-1.000,-0.408,0.542,
11,2923808,33.7782615,-84.3993774,286.736,0.82,64811.51627,-1,-1,-1,-1.0,-1.000,-1.000,-0.395,0.628,
11,2923809,33.7782614,-84.3993773,286.661,0.82,64811.51631,-1,-1,-1,-1.0,-1.000,-1.000,-0.408,0.718,
11,2923810,33.7782614,-84.3993773,286.588,0.81,64811.51634,-1,-1,-1,-1.0,-1.000,-1.000,-0.408,0.807,
11,2923811,33.7782614,-84.3993773,286.516,0.81,64811.51637,-1,-1,-1,-1.0,-1.000,-1.000,-0.408,0.894,
11,2923812,33.7782614,-84.3993774,286.443,0.74,64811.51640,-1,-1,-1,-1.0,-1.000,-1.000,-0.409,0.982,
11,2923936,33.7782616,-84.3993775,287.170,0.77,64811.52939,-1,-1,-1,-1.0,-1.000,-1.000,-0.384,0.103,
11,2923937,33.7782616,-84.3993774,287.098,0.80,64811.52943,-1,-1,-1,-1.0,-1.000,-1.000,-0.381,0.190,
11,2923938,33.7782615,-84.3993772,287.025,0.81,64811.52946,-1,-1,-1,-1.0,-1.000,-1.000,-0.392,0.278,
11,2923939,33.7782615,-84.3993773,286.953,0.81,64811.52949,-1,-1,-1,-1.0,-1.000,-1.000,-0.393,0.365,
11,2923940,33.7782616,-84.3993774,286.882,0.82,64811.52952,-1,-1,-1,-1.0,-1.000,-1.000,-0.381,0.451,
11,2923941,33.7782615,-84.3993772,286.808,0.82,64811.52956,-1,-1,-1,-1.0,-1.000,-1.000,-0.392,0.541,
11,2923942,33.7782615,-84.3993773,286.736,0.82,64811.52959,-1,-1,-1,-1.0,-1.000,-1.000,-0.393,0.628,
11,2923943,33.7782615,-84.3993773,286.663,0.82,64811.52962,-1,-1,-1,-1.0,-1.000,-1.000,-0.393,0.716,
11,2923944,33.7782615,-84.3993772,286.590,0.82,64811.52965,-1,-1,-1,-1.0,-1.000,-1.000,-0.392,0.804,
11,2923945,33.7782615,-84.3993773,286.518,0.81,64811.52969,-1,-1,-1,-1.0,-1.000,-1.000,-0.393,0.891,
11,2923946,33.7782615,-84.3993773,286.445,0.72,64811.52972,-1,-1,-1,-1.0,-1.000,-1.000,-0.393,0.979,
11,2924070,33.7782617,-84.3993773,287.171,0.77,64811.54271,-1,-1,-1,-1.0,-1.000,-1.000,-0.365,0.102,
11,2924071,33.7782616,-84.3993772,287.099,0.80,64811.54274,-1,-1,-1,-1.0,-1.000,-1.000,-0.377,0.189,
11,2924072,33.7782616,-84.3993772,287.026,0.80,64811.54277,-1,-1,-1,-1.0,-1.000,-1.000,-0.377,0.277,
11,2924073,33.7782616,-84.3993773,286.955,0.81,64811.54281,-1,-1,-1,-1.0,-1.000,-1.000,-0.379,0.363,
11,2924074,33.7782616,-84.3993772,286.882,0.82,64811.54284,-1,-1,-1,-1.0,-1.000,-1.000,-0.377,0.451,
11,2924075,33.7782616,-84.3993771,286.809,0.82,64811.54287,-1,-1,-1,-1.0,-1.000,-1.000,-0.376,0.539,
11,2924076,33.7782616,-84.3993773,286.738,0.82,64811.54290,-1,-1,-1,-1.0,-1.000,-1.000,-0.379,0.625,
11,2924077,33.7782616,-84.3993772,286.665,0.82,64811.54294,-1,-1,-1,-1.0,-1.000,-1.000,-0.377,0.713,
11,2924078,33.7782616,-84.3993772,286.592,0.81,64811.54297,-1,-1,-1,-1.0,-1.000,-1.000,-0.377,0.802,
11,2924079,33.7782616,-84.3993773,286.521,0.82,64811.54300,-1,-1,-1,-1.0,-1.000,-1.000,-0.379,0.888,
11,2924203,33.7782617,-84.3993771,287.170,0.75,64811.55602,-1,-1,-1,-1.0,-1.000,-1.000,-0.362,0.103,
11,2924204,33.7782618,-84.3993773,287.098,0.80,64811.55605,-1,-1,-1,-1.0,-1.000,-1.000,-0.351,0.190,
11,2924205,33.7782617,-84.3993772,287.026,0.80,64811.55609,-1,-1,-1,-1.0,-1.000,-1.000,-0.363,0.277,
11,2924206,33.7782617,-84.3993771,286.954,0.81,64811.55612,-1,-1,-1,-1.0,-1.000,-1.000,-0.362,0.364,
11,2924207,33.7782617,-84.3993772,286.882,0.82,64811.55615,-1,-1,-1,-1.0,-1.000,-1.000,-0.363,0.451,
11,2924208,33.7782616,-84.3993769,286.809,0.82,64811.55618,-1,-1,-1,-1.0,-1.000,-1.000,-0.374,0.539,
