sign_id,lat,long,alt,index,lidar_lat,lidar_long,lidar_alt,retro,mutcd_code,count
2113,33.91588384,-84.34433163,293.9486969,76527,33.915871755,-84.344324633,294.325,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76528,33.915872778,-84.3443252,295.3113,0.765,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76529,33.915872821,-84.344325097,294.8177,0.773,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76530,33.915872864,-84.344324987,294.3241,0.773,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76531,33.915873886,-84.344325565,295.3081,0.765,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76532,33.915873929,-84.344325454,294.818,0.773,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76533,33.915873976,-84.344325517,294.3279,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76534,33.915874992,-84.34432584300001,295.2955,0.757,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76535,33.91587504,-84.344325907,294.8086,0.765,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76536,33.915875086,-84.344325903,294.322,0.7609999999999999,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76537,33.915876101,-84.34432623100001,295.2874,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76538,33.915876148,-84.344326263,294.8041,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76539,33.915876191,-84.34432614,294.3211,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76540,33.915877223,-84.34432680100001,295.287,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76541,33.915877261,-84.344326538,294.8079,0.7759999999999999,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76542,33.915877312,-84.344326721,294.3282,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76543,33.915878336999995,-84.344327057,295.2798,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76544,33.915878381999995,-84.34432699,294.8038,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76545,33.915878426,-84.344326936,294.3278,0.765,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76546,33.915879454,-84.34432737600001,295.2771,0.765,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76547,33.915879498,-84.34432731300001,294.8046,0.765,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76548,33.915879548,-84.344327454,294.332,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76549,33.915880576999996,-84.344327959,295.2784,0.765,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76550,33.915880624,-84.344327948,294.8095,0.7759999999999999,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76551,33.91588067,-84.344327948,294.3408,0.773,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76552,33.915881696,-84.344328331,295.271,0.7609999999999999,D/M-UD,49
